experience,city,salary_lpa,skill_Python,skill_Machine_Learning,skill_SQL,skill_Java,skill_JavaScript,skill_React,skill_Node.js,skill_AWS,skill_Docker,skill_Kubernetes,skill_Data_Analysis,skill_Deep_Learning,skill_NLP,skill_Computer_Vision,skill_TensorFlow
12,Delhi NCR,19.46,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
4,Hyderabad,9.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,Mumbai,19.23,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0
5,Chennai,15.11,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1
6,Mumbai,16.44,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0
7,Noida,10.2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
13,Delhi NCR,18.8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5,Bangalore,15.68,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
14,Chennai,23.4,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1
4,Kolkata,7.41,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,Kolkata,14.12,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0
0,Bangalore,9.42,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
15,Pune,19.25,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0
2,Mumbai,11.39,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
4,Delhi NCR,13.35,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1
3,Delhi NCR,12.55,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1
3,Bangalore,15.64,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0
12,Noida,20.26,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
10,Hyderabad,15.85,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1
5,Mumbai,9.94,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
15,Noida,22.62,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0
2,Kolkata,10.45,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
8,Delhi NCR,13.5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
9,Delhi NCR,12.13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8,Chennai,13.64,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
13,Pune,16.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
10,Pune,11.76,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10,Pune,15.41,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
14,Bangalore,22.58,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
5,Bangalore,12.62,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
13,Delhi NCR,22.08,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
13,Chennai,18.25,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
0,Delhi NCR,8.87,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
14,Noida,21.93,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0
10,Mumbai,22.2,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1
9,Mumbai,18.77,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
4,Kolkata,10.01,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
3,Kolkata,9.0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0
3,Hyderabad,5.46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,Mumbai,15.71,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
4,Pune,11.3,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
3,Pune,8.69,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
10,Delhi NCR,19.99,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0
2,Noida,8.71,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
7,Kolkata,10.35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11,Kolkata,16.57,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1
4,Mumbai,8.16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,Kolkata,6.96,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
8,Pune,14.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
4,Chennai,7.56,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
11,Delhi NCR,17.23,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
9,Hyderabad,11.54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,Pune,3.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7,Kolkata,8.05,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
9,Noida,17.48,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,Bangalore,13.98,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1
4,Kolkata,10.2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
10,Chennai,13.69,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7,Bangalore,11.06,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,Mumbai,9.72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7,Hyderabad,13.99,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
13,Delhi NCR,19.18,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0
10,Delhi NCR,19.76,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1
7,Pune,15.91,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0
15,Noida,20.67,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1
13,Kolkata,10.78,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8,Hyderabad,12.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,Hyderabad,13.65,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0
9,Hyderabad,16.2,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0
7,Chennai,12.43,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
10,Pune,13.81,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,Noida,11.82,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
2,Hyderabad,10.13,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0
7,Pune,11.94,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
3,Mumbai,12.33,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
6,Mumbai,13.73,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
7,Hyderabad,14.27,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
9,Chennai,13.05,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4,Kolkata,10.32,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
13,Mumbai,17.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8,Pune,15.31,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0
2,Noida,11.48,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1
10,Delhi NCR,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,Noida,4.72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,Mumbai,16.67,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1
11,Pune,14.39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4,Noida,13.23,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1
9,Noida,11.1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
14,Mumbai,22.66,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0
13,Chennai,17.97,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
6,Kolkata,13.47,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1
7,Kolkata,14.91,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
6,Mumbai,13.85,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
6,Mumbai,13.29,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,Noida,11.19,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1
7,Hyderabad,13.53,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
7,Bangalore,15.96,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
13,Hyderabad,17.14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,Pune,9.93,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5,Delhi NCR,8.17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,Kolkata,8.98,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0
3,Chennai,11.11,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0
2,Noida,8.8,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
5,Hyderabad,12.54,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
7,Mumbai,19.91,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0
9,Chennai,13.93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10,Mumbai,17.73,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
11,Noida,17.6,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
4,Chennai,10.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
9,Mumbai,19.96,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
6,Chennai,7.07,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Mumbai,8.59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6,Mumbai,9.82,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
12,Noida,15.72,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,Mumbai,15.79,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1
2,Kolkata,11.08,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1
0,Bangalore,12.86,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0
3,Chennai,13.25,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1
9,Noida,13.43,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
13,Hyderabad,18.75,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
10,Delhi NCR,16.08,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,Delhi NCR,23.31,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0
3,Mumbai,7.97,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8,Mumbai,17.94,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0
15,Pune,17.76,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,Noida,11.6,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0
1,Bangalore,8.12,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2,Chennai,6.04,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,Mumbai,5.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8,Kolkata,16.79,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0
7,Bangalore,15.24,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
13,Chennai,14.66,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Hyderabad,7.04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,Hyderabad,19.15,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
7,Delhi NCR,10.59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,Noida,22.3,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
5,Bangalore,16.2,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
9,Mumbai,20.71,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0
5,Pune,11.96,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
7,Chennai,13.43,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
5,Hyderabad,9.12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,Pune,17.16,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
13,Pune,18.52,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
8,Bangalore,17.03,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
11,Hyderabad,13.31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10,Pune,17.68,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
14,Mumbai,24.42,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
13,Noida,17.52,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,Noida,9.96,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
12,Chennai,15.25,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1,Kolkata,8.19,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
7,Delhi NCR,11.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,Pune,7.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,Pune,11.36,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0
0,Bangalore,7.43,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,Chennai,5.19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13,Pune,16.43,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
10,Kolkata,9.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,Hyderabad,9.39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,Pune,6.15,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
7,Hyderabad,13.07,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
5,Chennai,9.6,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0
15,Bangalore,24.33,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
5,Hyderabad,13.35,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
9,Chennai,16.79,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1
14,Kolkata,15.83,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
12,Pune,19.22,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
0,Hyderabad,11.49,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
5,Noida,14.23,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
15,Noida,20.63,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
4,Delhi NCR,10.22,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8,Noida,9.98,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14,Mumbai,21.42,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,Delhi NCR,10.37,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2,Bangalore,13.89,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0
1,Hyderabad,8.98,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
7,Bangalore,14.17,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10,Delhi NCR,17.54,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
7,Noida,10.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6,Delhi NCR,11.4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
9,Chennai,14.13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,Delhi NCR,11.19,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
12,Noida,15.47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9,Kolkata,15.08,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0
11,Bangalore,17.93,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6,Kolkata,12.89,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
8,Bangalore,17.47,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0
1,Pune,13.11,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1
4,Delhi NCR,13.53,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0
15,Hyderabad,14.89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,Delhi NCR,11.43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,Kolkata,9.82,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
0,Hyderabad,6.04,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15,Chennai,14.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,Chennai,5.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6,Kolkata,14.99,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1
12,Kolkata,15.55,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
10,Pune,15.37,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
0,Kolkata,8.66,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
3,Delhi NCR,8.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,Delhi NCR,15.66,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0
2,Noida,6.19,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13,Pune,16.37,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
5,Noida,9.7,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1,Noida,6.96,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
3,Noida,10.22,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
8,Chennai,15.97,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1
4,Bangalore,15.61,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
13,Mumbai,22.49,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
15,Hyderabad,16.7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,Chennai,10.7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
12,Noida,14.3,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
11,Chennai,15.93,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
14,Pune,19.21,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
13,Hyderabad,19.94,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
10,Chennai,12.4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
14,Chennai,16.81,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Delhi NCR,4.52,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
10,Hyderabad,17.44,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1
5,Chennai,9.03,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,Kolkata,8.28,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
11,Pune,16.76,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
3,Pune,14.69,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0
8,Pune,13.21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,Hyderabad,8.75,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,Chennai,10.02,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
5,Pune,12.07,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
9,Hyderabad,19.28,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
14,Mumbai,20.09,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
11,Bangalore,17.61,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3,Noida,13.5,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
14,Delhi NCR,20.93,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0
10,Noida,14.27,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5,Bangalore,16.08,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0
0,Delhi NCR,3.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8,Hyderabad,15.05,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
10,Chennai,16.09,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
4,Delhi NCR,15.16,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0
4,Pune,9.47,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11,Kolkata,18.09,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1
2,Delhi NCR,11.49,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
10,Delhi NCR,17.63,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
10,Noida,17.98,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7,Noida,13.56,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
5,Kolkata,9.31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
11,Chennai,14.7,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
13,Noida,19.26,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
6,Pune,12.96,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0
0,Pune,13.33,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1
3,Delhi NCR,12.96,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0
7,Delhi NCR,12.04,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,Chennai,7.14,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
5,Kolkata,10.34,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
6,Noida,14.78,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1
8,Kolkata,10.72,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,Pune,7.56,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
6,Delhi NCR,15.83,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1
1,Hyderabad,7.85,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10,Hyderabad,15.03,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
11,Bangalore,19.72,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
4,Noida,9.65,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2,Chennai,9.95,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1
3,Bangalore,14.22,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0
10,Mumbai,21.47,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0
11,Mumbai,21.06,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1
8,Pune,10.31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,Noida,7.53,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9,Kolkata,14.25,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
8,Mumbai,18.44,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0
8,Chennai,15.8,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
4,Mumbai,11.31,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
8,Noida,15.61,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
5,Hyderabad,13.44,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0
11,Kolkata,14.13,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12,Mumbai,23.88,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
12,Pune,19.2,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1
4,Chennai,6.26,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
11,Bangalore,17.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,Pune,7.08,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
7,Pune,12.67,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
13,Mumbai,23.52,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0
15,Bangalore,23.25,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4,Bangalore,12.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5,Noida,13.57,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1
11,Chennai,15.79,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
10,Chennai,16.93,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
7,Mumbai,17.3,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
6,Pune,8.24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,Mumbai,17.16,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1
8,Delhi NCR,12.36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,Hyderabad,18.82,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1
8,Bangalore,16.24,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
10,Bangalore,18.96,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0
15,Pune,17.86,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8,Pune,16.05,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2,Mumbai,8.26,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
4,Delhi NCR,14.36,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1
14,Hyderabad,18.53,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
9,Chennai,14.21,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
4,Bangalore,9.73,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
5,Chennai,10.31,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1
14,Mumbai,26.59,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1
11,Mumbai,20.15,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
13,Kolkata,15.83,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0
7,Bangalore,18.19,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
1,Delhi NCR,10.63,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1
9,Kolkata,15.18,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1
15,Chennai,19.88,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1
6,Kolkata,13.46,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1
2,Bangalore,9.26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,Delhi NCR,13.97,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
13,Kolkata,13.56,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
0,Delhi NCR,6.69,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15,Kolkata,15.74,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6,Kolkata,12.16,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0
10,Chennai,16.16,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
13,Mumbai,26.51,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0
7,Pune,15.94,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
11,Bangalore,21.74,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
11,Hyderabad,15.56,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4,Mumbai,13.57,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
2,Delhi NCR,11.98,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1
11,Chennai,12.36,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6,Bangalore,18.24,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1
3,Kolkata,9.45,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
1,Bangalore,12.41,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
7,Pune,14.94,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
15,Bangalore,24.02,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
0,Bangalore,6.33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12,Noida,16.9,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
6,Kolkata,8.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,Chennai,9.72,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
